,0,300,600,900,1200,1500,1800,2100,2400,2700,3000,3300
YGR223C,0.0583333333333,0.0533333333333,0.0233333333333,0.02,0.0161111111111,0.01375,0.0127777777778,0.0116666666667,0.0375,0.0366666666667,0.0466666666667,0.0291666666667
YGR227W,0.095,,0.0333333333333,0.0366666666667,0.0416666666667,0.0216666666667,0.0266666666667,0.0216666666667,0.0683333333333,0.0583333333333,,0.05
YGR229C,0.111666666667,0.1,0.0525,0.054,0.0508333333333,0.03125,0.0358333333333,0.035,0.0761111111111,0.0883333333333,0.1,0.0658333333333
YGR230W,,,0.0366666666667,0.0525,0.0433333333333,0.0316666666667,0.0325,0.0358333333333,,0.0616666666667,0.101666666667,0.075
YGR231C,0.095,0.0925,0.0404166666667,0.048,0.0483333333333,0.030641025641,0.0315384615385,0.0285416666667,0.0683333333333,0.0695833333333,0.0916666666667,0.0604166666667
YGR232W,0.111111111111,0.105,0.0597222222222,0.056,0.05875,0.0416666666667,0.036875,0.0425925925926,0.0955555555556,0.0916666666667,0.125833333333,0.0822222222222
YGR233C,,0.0716666666667,0.0225,0.0466666666667,0.0183333333333,0.0141666666667,0.0183333333333,0.0183333333333,0.0433333333333,0.04,0.08,0.04
YGR234W,0.173333333333,0.156666666667,0.0816666666667,0.0841666666667,0.0879166666667,0.0539583333333,0.0516666666667,0.06,0.111666666667,0.125,0.148333333333,0.117083333333
YGR235C,0.111666666667,0.13,0.0716666666667,0.0755555555556,0.0683333333333,0.045,0.047,0.0466666666667,0.106666666667,0.104166666667,0.126666666667,0.0825
YGR237C,,,0.04,0.035,0.0266666666667,0.0216666666667,0.0325,0.0241666666667,0.0683333333333,0.0516666666667,,0.0666666666667
YGR238C,,,0.00833333333333,0.01,0.015,0.01,0.005,,,,,0.02
YGR239C,0.0883333333333,0.0716666666667,0.0508333333333,0.0358333333333,0.0461111111111,0.035,0.0275,0.0233333333333,,0.0733333333333,0.0966666666667,0.0616666666667
YGR240C,0.174285714286,0.172435897436,0.0897863247863,0.0915740740741,0.0921929824561,0.0607627118644,0.0594715447154,0.0653125,0.133020833333,0.140535714286,0.166439393939,0.123703703704
YGR240C-A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YGR241C,0.075,0.0808333333333,0.0313333333333,0.03375,0.0333333333333,0.0207407407407,0.0212962962963,0.0241666666667,0.0572222222222,0.0633333333333,0.0891666666667,0.0494444444444
YGR243W,0.118333333333,,0.0666666666667,0.075,,0.0416666666667,0.0416666666667,0.0483333333333,,,,
YGR244C,0.115,0.108333333333,0.0544444444444,0.0545833333333,0.0591666666667,0.0319047619048,0.0388888888889,0.0376666666667,0.0825,0.0733333333333,0.106666666667,0.0783333333333
YGR245C,0.1,0.0941666666667,0.043125,0.0514285714286,0.0508333333333,0.0342857142857,0.0329411764706,0.0307407407407,0.0731481481481,0.0697222222222,0.100833333333,0.0677083333333
YGR246C,0.09,0.101666666667,0.0516666666667,0.0616666666667,0.0558333333333,0.0379166666667,0.0383333333333,0.0272222222222,0.0583333333333,0.0716666666667,0.111666666667,0.0808333333333
YGR247W,,,0.0433333333333,0.035,,0.0266666666667,0.0266666666667,0.0175,,0.055,,0.0466666666667
YGR248W,,,,0.0533333333333,,0.05,,0.03,,,,
YGR250C,0.09,0.0916666666667,0.0433333333333,0.0425,0.0383333333333,0.0208333333333,0.0255555555556,0.0308333333333,0.0666666666667,0.0516666666667,0.0933333333333,0.0608333333333
YGR251W,,,0.0633333333333,,,,0.0466666666667,0.0483333333333,,,,0.0866666666667
YGR252W,0.065,0.085,0.03,0.0366666666667,0.0411111111111,0.01875,0.0236666666667,0.02125,0.0566666666667,0.0558333333333,0.0533333333333,0.0441666666667
YGR253C,0.123333333333,0.117777777778,0.0590909090909,0.0570833333333,0.0668518518519,0.0405555555556,0.0403968253968,0.0413095238095,0.0956666666667,0.0952380952381,0.115833333333,0.0846296296296
YGR254W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YGR255C,0.06,0.06,0.02,0.0236666666667,0.0241666666667,0.0120833333333,0.0154761904762,0.0176666666667,0.0341666666667,0.0391666666667,0.0516666666667,0.0316666666667
YGR256W,,,,0.0416666666667,0.045,0.0255555555556,0.0291666666667,0.0366666666667,,0.0666666666667,,0.07
YGR257C,0.03,0.0233333333333,0.0116666666667,0.0144444444444,0.0133333333333,0.00555555555556,0.00611111111111,0.006,0.02,0.0183333333333,0.0316666666667,0.0141666666667
YGR258C,0.0466666666667,,0.03,0.0366666666667,,0.0144444444444,0.0216666666667,0.015,0.0416666666667,0.05,0.0583333333333,0.0383333333333
YGR260W,0.0955555555556,0.0944444444444,0.0460416666667,0.0442424242424,0.0446296296296,0.0289393939394,0.0300877192982,0.0288636363636,0.0647222222222,0.0696666666667,0.0983333333333,0.0672222222222
YGR261C,0.0583333333333,0.06,0.0266666666667,0.0248333333333,0.0266666666667,0.0172916666667,0.0181666666667,0.0175555555556,0.045,0.0486111111111,0.0572222222222,0.0375
YGR262C,0.113333333333,0.116666666667,0.0616666666667,0.0608333333333,0.067,0.0375,0.0354166666667,0.0388095238095,0.0961111111111,0.085,0.126666666667,0.0829166666667
YGR263C,,,0.035,0.0383333333333,0.0383333333333,0.0391666666667,0.0266666666667,0.0291666666667,0.0633333333333,,,0.0666666666667
YGR264C,0.117222222222,0.120555555556,0.0583333333333,0.0571212121212,0.0590740740741,0.039375,0.0396875,0.0406481481481,0.084,0.0858333333333,0.119166666667,0.0809523809524
YGR266W,0.115,,0.0366666666667,0.0433333333333,0.06,0.0369047619048,0.0327777777778,0.0336666666667,0.0844444444444,0.0933333333333,0.126666666667,0.0725
YGR267C,0.100833333333,0.120833333333,0.0530555555556,0.0502083333333,0.0608333333333,0.0323333333333,0.0375925925926,0.035,0.0866666666667,0.07875,0.110833333333,0.0833333333333
YGR268C,,,0.0566666666667,0.0466666666667,0.0516666666667,0.03,0.0233333333333,0.0366666666667,0.0716666666667,0.07,0.0933333333333,0.0616666666667
YGR270W,0.03,0.0316666666667,0.0205555555556,0.0191666666667,0.0194444444444,0.0102777777778,0.00708333333333,0.01,0.0305555555556,0.0225,0.03,0.0333333333333
YGR271C-A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YGR271W,0.07,,0.0283333333333,0.03,0.02,0.0154166666667,0.0166666666667,0.0191666666667,0.0516666666667,0.035,0.0516666666667,0.0416666666667
YGR274C,,0.0683333333333,0.0416666666667,0.0291666666667,0.035,0.0227777777778,0.02,0.02,0.0466666666667,0.0541666666667,0.0716666666667,0.0475
YGR275W,0.128333333333,0.133333333333,0.0733333333333,0.0683333333333,0.0722222222222,0.0438888888889,0.0436666666667,0.0445833333333,0.0933333333333,0.095,,0.0975
YGR276C,0.0816666666667,,0.0466666666667,0.05,0.06,0.0233333333333,0.0311111111111,0.0311111111111,0.0633333333333,0.075,,0.075
YGR277C,0.0966666666667,0.0966666666667,0.0477777777778,0.045,0.0458333333333,0.0277083333333,0.0316666666667,0.035,0.0816666666667,0.0766666666667,0.0983333333333,0.0633333333333
YGR278W,0.0916666666667,0.07,0.0375,0.0483333333333,0.0383333333333,0.024,0.02,0.0238888888889,0.0566666666667,0.0566666666667,0.0833333333333,0.0616666666667
YGR279C,0.196428571429,0.196666666667,0.109824561404,0.115520833333,0.1165,0.0854054054054,0.0813821138211,0.0825757575758,0.154666666667,0.150681818182,0.175606060606,0.141759259259
YGR280C,0.163333333333,0.165,0.1025,0.0994444444444,0.0990476190476,0.0605555555556,0.0643055555556,0.0696153846154,0.127,0.122857142857,0.145555555556,0.114583333333
YGR281W,0.0583333333333,0.0533333333333,0.0233333333333,0.025,0.0295833333333,0.012380952381,0.0147222222222,0.0183333333333,0.0333333333333,0.0338888888889,0.0583333333333,0.0361111111111
YGR282C,0.177727272727,0.182698412698,0.0943279569892,0.0986458333333,0.0993650793651,0.0670277777778,0.0680649717514,0.0682336182336,0.140595238095,0.138731884058,0.169444444444,0.129206349206
YGR283C,,,0.0475,0.0541666666667,0.0458333333333,0.0355555555556,0.0308333333333,0.0383333333333,,0.0733333333333,,0.07
YGR284C,0.145,0.133333333333,0.077,0.0788888888889,0.0804166666667,0.0512121212121,0.0519047619048,0.0517948717949,0.118333333333,0.111666666667,0.148333333333,0.105333333333
YGR285C,0.194166666667,0.191470588235,0.109545454545,0.109533333333,0.112482269504,0.07625,0.0770075757576,0.0785863095238,0.153130081301,0.154731182796,0.185757575758,0.142925925926
YGR286C,0.131666666667,0.103333333333,0.0486666666667,0.0522222222222,0.0575,0.0327272727273,0.0316666666667,0.036,0.0825,0.0822222222222,0.138333333333,0.0741666666667
YGR287C,,,,,0.0,,,,,,,
YGR289C,,,0.0,,,0.0,,,,,,
YGR292W,,,,,,,0.0,,,,,
YGR295C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
YHL001W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YHL002W,,0.113333333333,0.0458333333333,0.06,0.0483333333333,0.0294444444444,0.0308333333333,0.0322222222222,0.0816666666667,0.0666666666667,0.0883333333333,0.06
YHL003C,0.105,0.0983333333333,0.0425,0.0483333333333,0.0529166666667,0.03875,0.03,0.034375,0.0811111111111,0.0816666666667,0.101666666667,0.0666666666667
YHL004W,0.085,0.0866666666667,0.0477777777778,0.0388888888889,0.05,0.0269444444444,0.0241666666667,0.0294444444444,0.0783333333333,0.0722222222222,0.0966666666667,0.07
YHL006C,,,,0.02,0.0233333333333,0.0183333333333,,0.0216666666667,,,,
YHL006W-A,,,0.0,,,0.0,0.0,,,,,
YHL007C,0.0966666666667,0.0883333333333,0.0325,0.0466666666667,0.0388888888889,0.0239583333333,0.027,0.0226666666667,0.0533333333333,0.065,0.0716666666667,0.055
YHL008C,0.0383333333333,,0.0116666666667,0.0183333333333,0.0183333333333,0.0075,0.0183333333333,0.00833333333333,0.025,0.0266666666667,,0.03
YHL009C,,,,0.0483333333333,,0.0366666666667,0.0333333333333,0.0338888888889,0.0983333333333,0.095,0.11,0.07
YHL010C,,,0.0191666666667,0.0233333333333,0.0166666666667,0.0141666666667,0.0208333333333,0.0191666666667,,,0.0616666666667,0.0566666666667
YHL011C,0.138333333333,0.137777777778,0.0738095238095,0.0766666666667,0.076875,0.05,0.0495555555556,0.0488095238095,0.108571428571,0.109166666667,0.139583333333,0.105925925926
YHL012W,,,,,0.0,0.0,0.0,0.0,,,,
YHL013C,,,0.0708333333333,0.0872222222222,0.0808333333333,0.0497222222222,0.0483333333333,0.0616666666667,0.1175,,0.138333333333,0.103333333333
YHL014C,,,0.03,0.0333333333333,0.0375,0.0255555555556,0.0283333333333,0.0208333333333,0.0683333333333,0.0591666666667,0.0816666666667,0.055
YHL015W,0.26746031746,0.26380952381,0.156687763713,0.15951754386,0.163333333333,0.112551020408,0.114105145414,0.115666666667,0.213527777778,0.209814814815,0.253034188034,0.203544973545
YHL016C,,,,,,,0.0,0.0,,,,
YHL017W,,,0.0266666666667,0.0316666666667,0.025,0.0233333333333,0.0177777777778,0.0272222222222,,0.04,,0.05
YHL019C,,,0.0283333333333,0.025,0.0216666666667,0.0138888888889,0.0172222222222,0.0133333333333,0.0433333333333,0.0283333333333,0.0566666666667,0.0416666666667
YHL020C,0.0483333333333,0.0766666666667,0.025,0.025,0.0253333333333,0.015625,0.0140476190476,0.0141666666667,0.0441666666667,0.0338888888889,0.0591666666667,0.035
YHL021C,,,0.0583333333333,0.085,0.0708333333333,0.0416666666667,0.0483333333333,0.0366666666667,,0.095,,0.0783333333333
YHL023C,,,0.0233333333333,0.0183333333333,0.025,0.0133333333333,0.0108333333333,0.00958333333333,0.0266666666667,0.0366666666667,,0.03
YHL025W,0.0616666666667,0.0616666666667,0.0320833333333,0.0345833333333,0.0326666666667,0.0226666666667,0.0213888888889,0.0187037037037,0.0583333333333,0.0533333333333,0.0683333333333,0.0488888888889
YHL026C,,0.0433333333333,0.0116666666667,0.00666666666667,,0.00833333333333,0.0116666666667,0.01,0.0233333333333,0.0266666666667,0.0316666666667,0.0275
YHL027W,0.101666666667,0.11,0.0383333333333,0.0466666666667,0.0608333333333,0.032380952381,0.0313333333333,0.0313333333333,0.0741666666667,0.065,0.0941666666667,0.0758333333333
YHL028W,,,0.0116666666667,,,,,,,,,
YHL029C,0.0583333333333,,0.0266666666667,0.0358333333333,0.03,0.0154166666667,0.0222222222222,0.0191666666667,0.0466666666667,0.055,0.0666666666667,0.0283333333333
YHL030W,0.0666666666667,0.07,0.0333333333333,0.0233333333333,0.0366666666667,0.0222222222222,0.0183333333333,0.0226666666667,0.0466666666667,0.0483333333333,0.0733333333333,0.0441666666667
YHL031C,,,0.0583333333333,0.0675,0.0611111111111,0.0461111111111,0.0429166666667,0.0411111111111,0.0916666666667,0.085,0.121666666667,0.0783333333333
YHL032C,0.015,0.0133333333333,0.00638888888889,0.00666666666667,0.00333333333333,0.00277777777778,0.00333333333333,0.003,0.0116666666667,0.015,0.0116666666667,0.0108333333333
YHL033C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YHL034C,0.238888888889,0.245476190476,0.145083333333,0.141666666667,0.14798245614,0.104649122807,0.103793103448,0.101952380952,0.193703703704,0.184814814815,0.221666666667,0.186428571429
YHL035C,0.0116666666667,0.015,0.00277777777778,0.00433333333333,0.00666666666667,0.00181818181818,0.00305555555556,0.00166666666667,0.005,0.00444444444444,0.00916666666667,0.005
YHL036W,0.0383333333333,,0.01,,0.015,0.0133333333333,0.015,0.02,,0.0216666666667,,
YHL038C,,,0.04,,0.0283333333333,,0.0216666666667,0.0208333333333,0.0433333333333,0.065,,0.05
YHL039W,,,0.05,0.025,0.0333333333333,0.0233333333333,0.0216666666667,0.0216666666667,0.0533333333333,0.0583333333333,0.0933333333333,0.045
YHL040C,,0.0666666666667,0.0233333333333,0.035,0.025,0.0183333333333,0.0238888888889,0.015,0.0591666666667,0.06,0.0833333333333,0.0508333333333
YHL044W,,,0.0366666666667,0.02,0.015,0.0216666666667,0.0316666666667,0.0116666666667,,0.0533333333333,,
YHL047C,0.04,0.06,0.0166666666667,0.0216666666667,0.02,0.0114285714286,0.0144444444444,0.0102777777778,0.0258333333333,0.04,0.0425,0.035
YHL048W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YHR001W,0.1,0.103333333333,0.0446666666667,0.0491666666667,0.0633333333333,0.0358333333333,0.0346666666667,0.0341666666667,0.0766666666667,0.0716666666667,0.103333333333,0.0772222222222
YHR001W-A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YHR002W,,,0.0116666666667,,0.02,0.0166666666667,0.0133333333333,0.00916666666667,,0.0383333333333,,
YHR003C,0.0766666666667,0.085,0.0366666666667,0.035,0.0355555555556,0.021875,0.0225,0.0239583333333,0.0583333333333,0.0627777777778,0.0933333333333,0.0505555555556
YHR004C,,,0.02,,0.015,,0.0183333333333,0.0116666666667,,0.025,,0.0266666666667
YHR005C,0.0766666666667,0.0766666666667,0.0408333333333,0.0391666666667,0.035,0.0272222222222,0.0255555555556,0.025,0.07,0.07,0.0783333333333,0.05
YHR005C-A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YHR006W,0.103333333333,0.0766666666667,0.0483333333333,0.045,0.0438888888889,0.0266666666667,0.0305555555556,0.0273333333333,0.0675,0.0661111111111,0.103333333333,0.06
YHR007C,0.141111111111,0.136111111111,0.0683333333333,0.0700833333333,0.0685833333333,0.0457142857143,0.0475,0.0486666666667,0.0998484848485,0.103333333333,0.133611111111,0.10141025641
YHR007C-A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YHR008C,0.1525,0.150416666667,0.0798611111111,0.0801515151515,0.0815,0.0537037037037,0.05325,0.0545,0.124259259259,0.120416666667,0.150416666667,0.107083333333
YHR009C,0.0483333333333,0.0616666666667,0.0270833333333,0.0225,0.0283333333333,0.020625,0.0161904761905,0.0190476190476,0.0408333333333,0.0455555555556,0.0625,0.04
YHR010W,0.237555555556,0.237708333333,0.135359477124,0.135406504065,0.138086419753,0.0949007936508,0.0938576779026,0.098862745098,0.189935897436,0.191604938272,0.229736842105,0.180087719298
YHR011W,,,0.03,0.0333333333333,0.035,0.02,0.02,0.015,,,0.0733333333333,
YHR012W,0.105,0.095,0.035,0.0458333333333,0.0494444444444,0.0291666666667,0.0366666666667,0.0373333333333,0.0766666666667,0.0916666666667,0.116666666667,0.0644444444444
YHR013C,0.135833333333,0.140833333333,0.0645238095238,0.0680952380952,0.07,0.0476923076923,0.0422727272727,0.0516666666667,0.106111111111,0.105,0.1275,0.0929166666667
YHR015W,,,,0.0283333333333,,,0.02,0.025,0.0583333333333,,,
YHR016C,0.118333333333,0.133333333333,0.0566666666667,0.0658333333333,0.0766666666667,0.0376666666667,0.0370833333333,0.0411111111111,0.0933333333333,0.095,0.126666666667,0.0791666666667
YHR017W,,,,0.025,0.0416666666667,0.0208333333333,0.02,0.0183333333333,,0.055,0.0666666666667,0.0525
YHR018C,0.14,0.144166666667,0.0762121212121,0.0783333333333,0.0742424242424,0.0453333333333,0.0524166666667,0.0502083333333,0.109047619048,0.108095238095,0.139166666667,0.104259259259
YHR019C,0.167708333333,0.169270833333,0.0854761904762,0.0889308176101,0.092091503268,0.060019379845,0.0594886363636,0.0608914728682,0.13137254902,0.1309375,0.165454545455,0.12337398374
YHR020W,0.135555555556,0.135,0.0691025641026,0.0705952380952,0.072619047619,0.0486904761905,0.0485333333333,0.0503333333333,0.104861111111,0.102738095238,0.135555555556,0.0954545454545
YHR021C,0.259710144928,0.263484848485,0.158064516129,0.162929292929,0.162887323944,0.114691358025,0.114674479167,0.117764227642,0.212765151515,0.215074074074,0.251602564103,0.204152542373
YHR023W,,,,0.0191666666667,0.0216666666667,0.015,0.02,0.0141666666667,0.0433333333333,0.0375,0.055,0.0416666666667
YHR024C,0.0766666666667,0.0916666666667,0.0416666666667,0.0422222222222,0.0429166666667,0.0253703703704,0.0258333333333,0.0247222222222,0.0683333333333,0.0633333333333,0.0883333333333,0.0638888888889
YHR025W,0.143055555556,0.14119047619,0.071,0.08,0.0731746031746,0.047735042735,0.0477906976744,0.0483333333333,0.107368421053,0.10875,0.142833333333,0.0997916666667
YHR026W,0.117666666667,0.128333333333,0.0521212121212,0.0563636363636,0.0601282051282,0.0366666666667,0.0355555555556,0.0370138888889,0.0894444444444,0.0875,0.120666666667,0.0815277777778
YHR027C,0.103888888889,0.116666666667,0.0540476190476,0.0540476190476,0.0519047619048,0.0345238095238,0.0353333333333,0.034358974359,0.0820833333333,0.0811111111111,0.103888888889,0.0777777777778
YHR028C,0.0783333333333,0.0658333333333,0.0304166666667,0.025,0.0366666666667,0.0247619047619,0.0205555555556,0.0171428571429,0.0477777777778,0.0425,0.0741666666667,0.0488888888889
YHR029C,0.121666666667,0.13,0.0583333333333,0.065,0.0633333333333,0.0455555555556,0.0366666666667,0.0425,0.101666666667,0.103333333333,0.123333333333,0.0916666666667
YHR030C,0.0719444444444,0.075,0.0325,0.031,0.029,0.0197435897436,0.019,0.0235,0.046,0.0594444444444,0.0725,0.0463333333333
YHR031C,,,0.0283333333333,0.0308333333333,0.0191666666667,0.0194444444444,0.0161111111111,0.01375,0.0416666666667,,0.0583333333333,0.055
YHR032W,,,0.0466666666667,,,,0.015,0.02,0.0516666666667,,,0.0533333333333
YHR032W-A,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YHR033W,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
YHR034C,,0.106666666667,0.0516666666667,0.0416666666667,0.0233333333333,0.035,0.0283333333333,0.0275,0.0916666666667,0.0716666666667,,0.08
YHR035W,,,,0.025,,,,,,,,
YHR036W,,,0.045,0.04,0.0466666666667,0.0208333333333,0.0325,0.03,0.0583333333333,0.0566666666667,0.0933333333333,0.0533333333333
YHR037W,0.111666666667,0.101666666667,0.0483333333333,0.0516666666667,0.06,0.0386111111111,0.0388095238095,0.0380555555556,0.0794444444444,0.0872222222222,0.101666666667,0.0658333333333
YHR038W,,,0.0633333333333,,0.0783333333333,,,0.0475,0.1,0.108333333333,,
YHR039C,0.0683333333333,0.1,0.035,0.0394444444444,0.0405555555556,0.0263888888889,0.027380952381,0.0253333333333,0.0708333333333,0.0616666666667,0.0816666666667,0.0625
YHR039C-A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YHR040W,0.105,0.121666666667,0.05375,0.0555555555556,0.0616666666667,0.0354166666667,0.0404761904762,0.0371428571429,0.0823333333333,0.085,0.1,0.0841666666667
YHR041C,0.0583333333333,0.0558333333333,0.0246666666667,0.0233333333333,0.02375,0.0190740740741,0.015625,0.0153333333333,0.0472222222222,0.0425,0.055,0.0408333333333
YHR042W,0.102222222222,0.1,0.048,0.0472222222222,0.0539743589744,0.0316666666667,0.0335964912281,0.0353921568627,0.082,0.0754761904762,0.104444444444,0.0716666666667
YHR043C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YHR044C,,,0.0,0.0,0.0,,0.0,0.0,,,,0.0
YHR045W,0.0716666666667,0.075,0.0244444444444,0.0226666666667,0.02625,0.0164285714286,0.02,0.0143333333333,0.0441666666667,0.0375,0.0516666666667,0.045
YHR046C,0.113333333333,,0.05,0.0633333333333,0.055,0.0466666666667,0.045,0.035,0.0833333333333,0.0891666666667,0.111666666667,0.09
YHR047C,0.0966666666667,0.105,0.0408333333333,0.05,0.0455555555556,0.0277777777778,0.0371428571429,0.0386666666667,0.0841666666667,0.0791666666667,0.118333333333,0.0716666666667
YHR048W,,,,0.0116666666667,0.0133333333333,,,0.00666666666667,0.015,,,
YHR049W,0.185,0.174166666667,0.094,0.101944444444,0.105,0.068125,0.0685416666667,0.0725,0.143888888889,0.141666666667,0.173333333333,0.132916666667
YHR050W,0.0733333333333,0.0683333333333,0.0292857142857,0.0243333333333,0.0306666666667,0.0135714285714,0.0172222222222,0.0176666666667,0.045,0.0475,0.065,0.0455555555556
YHR050W-A,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
YHR051W,,0.173333333333,0.09,0.116666666667,0.0994444444444,0.0666666666667,0.0616666666667,0.0738888888889,0.123333333333,0.126666666667,0.151666666667,0.13
YHR052W,0.138333333333,0.139166666667,0.065,0.072,0.08,0.0474242424242,0.0487037037037,0.0529487179487,0.110416666667,0.0970833333333,0.136666666667,0.0966666666667
YHR052W-A,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YHR053C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YHR054C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YHR054W-A,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YHR055C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YHR056C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YHR056W-A,,,,,,,0.0,,,,,
YHR057C,0.101666666667,0.116666666667,0.0502380952381,0.0527083333333,0.0544444444444,0.0339393939394,0.0367857142857,0.038,0.085,0.085,0.114444444444,0.0786666666667
YHR058C,,,,,0.0533333333333,,0.0408333333333,0.0466666666667,0.0883333333333,0.095,,
YHR059W,,,0.0775,0.0716666666667,0.0733333333333,0.0620833333333,0.0523333333333,0.048,0.113333333333,0.095,0.125,0.1
YHR060W,,,0.045,0.0466666666667,0.0558333333333,0.0316666666667,0.035,0.0408333333333,0.0783333333333,0.0783333333333,0.101666666667,0.0875
YHR061C,,,0.0416666666667,0.0466666666667,0.0383333333333,0.0116666666667,0.0283333333333,0.03,0.0566666666667,0.0566666666667,,
YHR062C,0.085,0.0916666666667,0.0316666666667,0.0394444444444,0.0344444444444,0.0233333333333,0.0263888888889,0.0295238095238,0.0605555555556,0.0558333333333,0.075,0.0516666666667
YHR063C,0.114166666667,0.123888888889,0.0564583333333,0.0560416666667,0.0660416666667,0.0389743589744,0.04,0.0419444444444,0.0993333333333,0.100416666667,0.118333333333,0.0911111111111
YHR063W-A,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YHR064C,0.167380952381,0.175,0.0885256410256,0.0948076923077,0.0944927536232,0.0603787878788,0.0613333333333,0.0649603174603,0.134385964912,0.13325,0.169090909091,0.129565217391
YHR065C,0.125,0.123333333333,0.0675,0.0694444444444,0.0741666666667,0.045,0.05,0.0502083333333,0.104166666667,0.105,0.1525,0.100833333333
YHR066W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YHR067W,,,0.0183333333333,0.0133333333333,0.0283333333333,0.0216666666667,0.0316666666667,0.0141666666667,,0.0416666666667,0.045,0.0383333333333
YHR068W,0.147222222222,0.131666666667,0.0735,0.0743333333333,0.0766666666667,0.0513541666667,0.0491666666667,0.0535555555556,0.107291666667,0.106388888889,0.144583333333,0.0989583333333
YHR069C,0.123333333333,0.113333333333,0.0533333333333,0.0538888888889,0.0511111111111,0.0316666666667,0.0376666666667,0.0380555555556,0.075,0.06,0.106666666667,0.0783333333333
YHR069C-A,,,0.0,,,,,,,,,
YHR070W,0.106666666667,,0.0433333333333,0.0608333333333,0.06,0.035,0.03375,0.0336666666667,0.0783333333333,0.085,0.125,0.07
YHR071C-A,,,,,,0.0,0.0,,,,,
YHR071W,0.0175,0.0176666666667,0.00739583333333,0.00757575757576,0.0076,0.00434210526316,0.00504385964912,0.00481981981982,0.0119230769231,0.0128787878788,0.019,0.01375
YHR072W,0.0683333333333,0.07,0.0323333333333,0.0320833333333,0.0333333333333,0.0185,0.0180555555556,0.0154545454545,0.0479166666667,0.0458333333333,0.07,0.0446666666667
YHR072W-A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YHR073C-B,,,0.0,,,,,,,,,
YHR073W,0.04,0.0533333333333,0.0172222222222,0.0227777777778,0.0208333333333,0.01375,0.0138888888889,0.0176666666667,0.0358333333333,0.0408333333333,0.0416666666667,0.035
YHR074W,0.108333333333,0.095,0.04,0.041,0.0438888888889,0.0320833333333,0.0257407407407,0.0272916666667,0.0741666666667,0.0688888888889,0.0883333333333,0.0616666666667
YHR075C,,,0.025,0.03,0.02,0.0183333333333,0.0208333333333,0.0216666666667,0.0566666666667,,,0.0483333333333
YHR076W,0.116666666667,0.115,0.0608333333333,0.0522222222222,0.0591666666667,0.0316666666667,0.0413333333333,0.0358333333333,0.0825,0.0816666666667,0.12,0.0666666666667
YHR077C,0.055,0.0683333333333,0.0208333333333,0.02625,0.025,0.015,0.0185416666667,0.0142857142857,0.0483333333333,0.0333333333333,0.0491666666667,0.0372222222222
YHR078W,0.0233333333333,0.035,0.00916666666667,0.0133333333333,0.0133333333333,0.008,0.00833333333333,0.00766666666667,0.0233333333333,0.0216666666667,0.035,0.0205555555556
YHR079C,0.02,,,,0.02,,0.0075,0.00333333333333,,0.0183333333333,,
YHR080C,0.0166666666667,0.0216666666667,0.00416666666667,0.0116666666667,0.00583333333333,0.00333333333333,0.005,0.00611111111111,0.005,0.01,0.0116666666667,0.01
YHR081W,0.15,0.173333333333,0.08,0.0875,0.0861111111111,0.0569444444444,0.0571428571429,0.0557407407407,0.118333333333,0.118333333333,0.143888888889,0.1075
