YAR029W,4.000000,3.000000,2.000000,4.000000,4.000000,1.000000,3.000000,3.000000,1.000000,0.000000,7.000000,1.000000,7.000000,1.000000,4.000000,1.000000,5.000000,2.000000,2.000000,4.000000,2.000000,2.000000
YAR030C,1.000000,1.000000,4.000000,2.000000,2.000000,1.000000,4.000000,1.000000,1.000000,2.000000,0.000000,0.000000,0.000000,1.000000,1.000000,3.000000,0.000000,3.000000,1.000000,1.000000,2.000000,0.000000
PRM9,8.000000,3.581081,3.575000,2.166667,4.557895,2.034483,3.914894,0.942857,3.971429,3.941176,3.977273,4.696970,8.444444,4.121429,0.742424,5.842857,1.857143,5.322581,5.000000,0.960000,3.736842,3.444444
MST28,8.428571,5.500000,2.000000,8.333333,7.000000,5.750000,10.666667,7.250000,2.500000,2.000000,11.000000,5.600000,12.909091,1.000000,3.000000,6.333333,3.000000,4.500000,6.333333,2.500000,5.750000,3.500000
YAT1,5.000000,8.000000,7.000000,15.000000,8.000000,9.000000,8.000000,2.000000,5.000000,2.000000,3.000000,5.000000,6.000000,11.000000,15.000000,10.000000,7.000000,5.000000,6.000000,3.000000,11.000000,7.000000
SWH1,16.000000,11.000000,8.000000,12.000000,14.000000,4.000000,15.000000,14.000000,11.000000,7.000000,18.000000,15.000000,19.000000,12.000000,18.000000,28.000000,22.000000,19.000000,25.000000,17.000000,10.000000,17.000000
 ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
YAR047C,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000
FLO1,1.666667,0.500000,1.000000,3.000000,0.500000,1.000000,0.000000,3.800000,0.500000,0.000000,0.000000,0.000000,3.000000,1.000000,1.000000,1.000000,0.000000,0.000000,2.000000,1.000000,0.000000,0.000000
YAR053W,1.000000,1.500000,0.500000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
YAR060C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.500000
YAR061W,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
YAR062W,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
YAR064W,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000
YAR066W,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
YAR068W,1.500000,4.000000,3.000000,5.500000,2.500000,2.000000,3.500000,3.500000,1.000000,2.000000,2.500000,3.000000,5.500000,7.500000,7.500000,2.500000,1.500000,2.500000,4.500000,6.000000,7.000000,5.000000
YAR069C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
YAR070C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
PHO11,0.333333,2.000000,1.000000,0.600000,3.666667,0.000000,2.750000,1.500000,1.000000,0.000000,1.000000,4.400000,2.500000,2.000000,0.500000,1.500000,2.000000,0.500000,1.533333,3.666667,4.600000,1.500000
