mRNA half lifes [min],,,,,
orf,median,sd,mean,cv,95%-confidence
YDL081C,27.5166204112545,9.24962739798849,29.1579829339823,0.31722452883421,16.5 - 50.7
YDL082W,39.4210410990825,6.4237837358969,39.2359855317678,0.163721737808671,28 - 53.1
YDL083C,31.6274526253031,6.29409297824948,32.3120195976764,0.194791073310134,22 - 45.4
YDL084W,44.2038254338216,7.94305129868963,43.8913056180868,0.180970950552367,30.7 - 58.9
YDL085C-A,7.46277289244917,5.25024658952067,8.55611056095511,0.613625379442805,1.88 - 19.5
YDL085W,30.4240171808693,17.3937390268697,36.6219493259111,0.474953937379928,18.4 - 83.1
YDL086W,32.8564369532399,7.14783970065914,34.0641738034513,0.209834524151439,24.8 - 51.5
YDL087C,3.11974419759708,0.987315068571344,3.31423099409874,0.297901706407712,1.85 - 5.16
YDL088C,6.70446774864096,1.42801189939038,6.76745424105692,0.211011681575458,4.3 - 9.69
YDL089W,11.3392222183394,1.99851719573822,12.0486054988156,0.165871245094271,9.37 - 16.4
YDL090C,8.23036531925495,1.12094454418644,8.31525414646927,0.134805806827011,6.3 - 10.5
YDL091C,4.27796180685168,0.959819723164193,4.35718733434863,0.220284245205096,2.45 - 6.09
YDL092W,15.5842228143297,3.20679850355098,15.9075313164267,0.201589953825175,11.5 - 23.6
YDL093W,9.07112354127253,2.37405679250776,8.94012173235657,0.265550835165415,4.6 - 13.9
YDL095W,21.2027155450535,5.5885009465841,22.4577804554174,0.248844758175379,12.4 - 34.8
YDL097C,12.1746215542996,2.20305158745296,12.5834366774666,0.175075509490821,9.16 - 17.7
YDL098C,9.29445891293481,1.58417130571931,9.33794723447189,0.169648774611961,6.32 - 12.4
YDL099W,10.0297851284107,2.4502771323764,10.1043844757153,0.242496426998137,5.97 - 14.6
YDL100C,54.995388871469,16.1502431194136,55.7569923566315,0.289654130124411,29.3 - 92.4
YDL101C,5.4344699793033,1.44443064350031,5.62562924318493,0.256758947499098,3.44 - 8.57
YDL102W,12.5238358378499,3.43641490513402,12.6851061623066,0.270901548726902,6.74 - 20
YDL103C,15.786691512067,4.17487961948578,16.3410804925495,0.25548369469138,9.98 - 24.5
YDL104C,2.58004527348592,1.02544737601324,2.70365317723868,0.379282144857263,1.22 - 5.2
YDL105W,4.28228687057509,1.37557622532468,4.45408141673724,0.308834997976382,2.27 - 7.13
YDL106C,2.9709927326517,0.842596267364068,2.99404840021911,0.281423729590479,1.56 - 4.26
YDL107W,4.67595697933464,1.05738465348779,4.63779089818014,0.227993171038113,2.65 - 6.83
YDL108W,4.52903041446412,0.901584804150096,4.65613966748202,0.193633539484794,3.46 - 7
YDL109C,4.3238692946213,1.68302179851618,4.4895838870699,0.374872558537845,1.74 - 8.4
YDL110C,3.6313864808278,2.01187045234325,4.15105380058056,0.484664990866145,1.84 - 8.86
YDL111C,10.9359606510808,1.622959453681,11.0186643090513,0.147291850278787,8.37 - 14.3
YDL112W,12.3267315400188,1.759182686355,12.2395063543118,0.14372987238454,8.5 - 15.5
YDL113C,5.85457632136302,2.5737160014595,6.20456433098261,0.414810108198508,2.82 - 12.6
YDL114W,18.8656518591375,7.95347718647453,20.3595195215648,0.390651516999221,8.01 - 40.8
YDL115C,4.79464905641252,0.761956987593001,4.81294103636864,0.158314216159169,3.31 - 6.29
YDL116W,6.59394389420656,1.12734880217006,6.57847637397392,0.171369286455164,4.34 - 9.13
YDL117W,5.08003979751684,0.913522231724687,5.18306998855112,0.176251185830515,3.93 - 7.03
YDL119C,3.36783146007942,1.01989863991771,3.51757210136325,0.289943918853134,2.1 - 5.76
YDL120W,25.3443022625594,4.19742448139348,25.6216350768972,0.163823443304689,16.7 - 34.3
YDL121C,13.4564654971688,3.22920422303396,13.6666774690341,0.236283049069583,9.01 - 19
YDL122W,7.60993958175013,1.30805451855652,7.54571093744997,0.173350732541919,5.24 - 10.6
YDL123W,6.04681545290536,1.60226168713861,6.20929154176432,0.258042592518267,4.13 - 9.17
YDL124W,19.0181080044406,4.6669907999906,19.7165791674212,0.236703880544457,11.9 - 27.8
YDL125C,25.201286004142,3.69374941604116,24.7844946570923,0.149034687499031,17.7 - 31.8
YDL126C,34.6408852868977,6.66492144235483,35.8496715324616,0.185913040690479,25.9 - 50.7
YDL127W,6.30166344240707,2.24411379036831,6.64279518661456,0.337826732169956,3.52 - 11.4
YDL128W,13.9419354777214,3.93466733214067,14.5779679478635,0.269905061268661,8.2 - 22.4
YDL129W,3.27369674115768,1.00184021068401,3.34590914759304,0.29942241898729,1.37 - 5.17
YDL130W,33.7336280202588,7.58756749074818,34.0784387851681,0.222650090826652,20.8 - 51.9
YDL130W-A,40.5943042156923,27.8557791810047,49.4170196930988,0.563687963256408,25.4 - 105
YDL131W,16.9863909140811,3.92220051119503,17.3728637857758,0.225765916291036,11.6 - 27.1
YDL132W,10.1466591267623,1.91117622930853,10.2559844093219,0.186347419519419,6.6 - 14.1
YDL133W,6.48539958799585,1.01335212193888,6.51780846619818,0.155474363383674,4.39 - 8.52
YDL134C,7.43293403388627,1.02853658282027,7.42532963832047,0.138517295920738,5.69 - 9.91
YDL135C,30.6466372444893,6.84572598256462,31.810454274055,0.215203653603529,21.9 - 47.2
YDL137W,40.2087374232289,7.83190549222584,40.6139098008208,0.192838008717584,24.9 - 55.6
YDL138W,4.01692777305147,1.11327425179405,4.14656764427079,0.268480909344921,2.17 - 6.23
YDL139C,2.78390617835821,0.963708303826252,2.97623580115076,0.323801058858857,1.44 - 5.13
YDL140C,4.18755690415826,1.13396163544254,4.26005629512396,0.266184659752142,2.46 - 6.4
YDL141W,9.40992972275862,1.95960491732884,9.54278414542508,0.205349391484276,6.68 - 14.1
YDL142C,4.03972906284517,0.918679606677765,4.11912133642335,0.223028051772677,2.75 - 5.89
YDL143W,19.8807142418959,2.0316966642961,19.8970928302932,0.102110226937417,16.5 - 23.5
YDL144C,17.153615654304,2.9139634514923,17.3841054496329,0.167622283466639,12.5 - 22.9
YDL145C,23.3922825228253,3.33530853893336,23.1347218293502,0.144168949319372,16.1 - 29.9
YDL146W,5.13958121928886,1.2195094718183,5.37843642521378,0.226740519995982,3.44 - 8.27
YDL147W,10.2741083158906,1.63528717294711,10.5156363021488,0.155510054357142,8.06 - 14
YDL148C,9.26676655978051,1.5343591399919,9.17980167156414,0.167145129588672,6.3 - 12.3
YDL149W,2.54466242408337,1.00706178297576,2.57794168614696,0.390645679996326,0.717 - 4.59
YDL150W,6.64535985660647,1.53996912432808,6.81715895086324,0.225896027278794,4.45 - 10.5
YDL153C,11.0029411420705,1.78957944696723,11.32279401439,0.158051046825799,8.87 - 15.6
YDL154W,4.24767872975259,1.25014433101721,4.23398007962301,0.295264575531146,2.14 - 6.57
YDL155W,4.3237800854295,0.762307821325496,4.21182820742127,0.180992144927066,2.4 - 5.33
YDL156W,3.01794478076462,1.52755510154948,3.15111218321663,0.484766968845318,1.15 - 6.07
YDL157C,29.0547635152484,16.1967029716998,33.8141935758639,0.478991253639146,14.1 - 79.2
YDL159W,4.04156516056985,0.619126204545555,4.11580558737287,0.150426494012499,3.24 - 5.58
YDL159W-A,14.6773413185656,5.15939516833122,15.0998663818369,0.341684822756926,7.28 - 26.1
YDL160C,15.5009821714489,5.05871784209905,15.6134943314469,0.323996520875557,7.89 - 26.5
YDL160C-A,8.15127491818239,2.48080382962893,8.35394654450973,0.29696189895533,4.66 - 14.9
YDL161W,3.96561912840684,0.984726328863532,4.19758293405625,0.234593656476481,2.78 - 6.27
YDL164C,7.30434124668877,1.82024047484817,7.50102623520124,0.242665525725806,5.09 - 10.8
YDL165W,10.4909064814442,1.56918079070534,10.5843913671433,0.148254229863088,7.47 - 13
YDL166C,13.5313921450416,1.61830682324085,13.4047765911338,0.120726131632156,9.9 - 16
YDL167C,6.85064075082938,1.47127309271407,6.740242210741,0.218281932119517,3.88 - 9.14
YDL168W,21.3736997050957,4.30254209721944,22.1438531909185,0.194299612633992,15.4 - 30.8
YDL169C,23.9086156011651,13.7426374583469,27.1752200412082,0.505704735325333,12.4 - 62.2
YDL170W,4.42596532569396,0.777510521583234,4.58608274800865,0.169536958730376,3.12 - 6.14
YDL171C,18.4138911365373,2.60275342655735,18.803455306709,0.138418890789115,13.9 - 23.5
YDL173W,12.1318092847983,2.2601530734509,12.4001685094866,0.182267932223808,9.29 - 17.4
YDL174C,14.0182005963271,2.43664499866081,14.2043464482419,0.171542211219608,10.5 - 19.8
YDL175C,4.2908518474163,0.887745718488582,4.39168528289991,0.202142380726879,2.87 - 6.26
YDL176W,3.91223441220243,1.17277452328883,3.98711364924259,0.294141232596069,2.12 - 7.13
YDL177C,2.26404744553516,0.960410578508137,2.42904504061865,0.395386072488608,0.961 - 4.52
YDL178W,7.81018551947498,1.21933523008799,7.96915413224245,0.153006857422255,5.91 - 9.92
YDL179W,2.11064883483625,1.08239188430983,2.46561421473055,0.438994826458736,1.04 - 5.31
YDL180W,3.75868296241397,0.69147755353603,3.75490910312581,0.184152940735743,2.51 - 4.95
YDL181W,18.7246242878819,6.16054733917897,19.8768737510413,0.309935426281823,11 - 34.3
YDL182W,15.7521822536133,2.26361584497793,15.9927636778961,0.141540004627625,11.4 - 20.2
YDL183C,5.49398835334452,2.07422969314778,5.54371513239783,0.374158780458585,2.17 - 10.3
YDL184C,4.4673296980002,5.2571997556832,5.79648345279801,0.906963644163515,1.31 - 14.5
YDL185W,52.3271170907892,8.36880943869231,53.4831015123205,0.156475769019574,36.9 - 67.5
YDL186W,21.1190138517141,6.54206614296657,21.0554499332823,0.310706546936598,8.95 - 33.9
YDL188C,12.5694658867554,2.07301048831996,13.0087987171516,0.159354490248725,9.79 - 17.1
YDL189W,8.8778425340379,1.94691737637407,8.74397947243595,0.222658045173989,5.01 - 12.3
YDL190C,9.90749118762617,1.48005840997095,10.0082655162489,0.14788360756097,7.57 - 12.6
YDL191W,24.1150488182723,5.14122759494854,24.0608734361268,0.213675850488001,15.7 - 35.1
YDL192W,35.3136284970845,7.12777430801875,35.9211732201935,0.19842821570237,22.9 - 48.8
YDL193W,10.575062244473,1.46618334871421,10.7526186659859,0.136355932843804,8.11 - 13.6
YDL194W,5.61446064430502,1.39897426670975,5.62796264912078,0.248575613224495,3.18 - 8.78
YDL195W,10.7041002118077,2.18688427964585,10.9134052215508,0.200385144256111,7.06 - 16.3
YDL197C,4.23047025040392,1.52603736285839,4.43798772934017,0.343857950027564,2.16 - 8.18
YDL198C,16.1083933438755,2.12135050731304,16.1066815190659,0.131706242828601,12.5 - 20.8
YDL199C,3.89032225784428,1.46444592046972,3.89586417832169,0.375897580983071,1.54 - 6.59
YDL200C,13.3402682891223,2.236388990732,13.6774128186848,0.163509650573452,9.72 - 18.9
YDL201W,11.2017877896258,1.3158609184727,11.2783182882186,0.116671731090197,8.72 - 13.9
YDL202W,5.12869680567511,0.657873341792095,5.11479314275559,0.128621690737167,3.79 - 6.47
YDL203C,4.08913812676289,1.45373777862559,4.33973098544062,0.334983385722005,2.03 - 7.87
YDL204W,4.30659367571128,1.99836325580557,4.6087623840598,0.433600843193229,1.72 - 9.85
YDL205C,11.3331061171472,6.21708610234557,12.4996777375439,0.497379711132231,7.26 - 26.9
YDL206W,7.47702059510386,2.44958373570155,8.07798391527168,0.303241967475391,4.78 - 12.7
YDL207W,6.50047477930813,0.976902094296138,6.5575768345774,0.148973030578161,4.81 - 8.48
YDL208W,18.4866651342805,3.18198620010463,18.5133309955585,0.171875401615626,12.8 - 24.9
YDL209C,4.51132387593093,1.25621002371419,4.57554475790008,0.274548734671479,2.15 - 7.6
YDL210W,12.4926771881298,3.90001589648095,12.9284093311468,0.301662470346226,7.3 - 22
YDL211C,3.40046107098759,0.974670461995145,3.56392817225097,0.27348207227744,1.98 - 5.37
YDL212W,29.7646170863398,9.4415973872938,32.4970468647073,0.290537088696131,21.8 - 56.9
YDL213C,17.6049133332321,3.49334510741964,18.2641430054762,0.191267945414806,12 - 24.9
YDL214C,4.62105736247599,1.58552854484388,4.66166183553315,0.340120884092945,1.94 - 8.06
YDL215C,7.43340297225946,1.57733213483713,7.44992231175253,0.211724642060875,4.54 - 10.8
YDL216C,2.54416590543227,0.638155190866672,2.48886206183847,0.256404402900207,1.31 - 3.69
YDL217C,4.10139153276434,0.832380758692916,4.02296155085805,0.206907460628198,2.5 - 5.5
YDL218W,6.0964802158127,2.51702466680006,6.34916480774741,0.396433978801232,2.36 - 11.5
YDL219W,20.177915311824,5.51397989051007,20.6328695475997,0.267242512137704,11.2 - 32.4
YDL220C,4.25125903683461,1.58407416310763,4.32454739065479,0.366298255056878,2.1 - 8.03
YDL222C,19.8512362286767,6.51372631151406,20.2803468460924,0.321184167161772,9.68 - 34.9
YDL223C,7.36943572009588,2.31994005755355,7.33574146933372,0.316251610999626,3.3 - 11.3
YDL224C,3.72406191475377,1.00739571793959,3.83457594109681,0.26271372204235,2.13 - 5.95
YDL225W,8.15690211992613,1.25977957100185,8.17294608596473,0.154140203269572,5.98 - 10.5
YDL226C,16.1033847846424,2.37189666536406,16.0486248170547,0.14779438689622,11.2 - 20.5
YDL227C,3.58236794240029,4.59975351874462,5.19910212255284,0.88472074799063,1.88 - 18.2
YDL229W,37.6238206317237,7.10607104126925,38.7640102228569,0.18331619975374,28 - 55.7
YDL230W,6.37857467071605,0.965176403560191,6.43102766184992,0.150081208526874,4.76 - 8.38
YDL231C,4.14343064886647,0.899018870432472,4.2012329916513,0.213989291291153,2.55 - 5.78
YDL232W,6.68459653583896,1.97850417291221,7.00430916656808,0.282469566357194,4.17 - 11
YDL233W,7.07065618974317,1.24042760856324,7.12045131666272,0.174206318307449,4.9 - 9.48
YDL234C,7.05218937121868,1.93258993456789,7.18910420460776,0.268822078462741,4.72 - 12.8
YDL235C,8.88813615644385,1.88011623286328,8.94732859384102,0.210131573144355,5.84 - 13.1
YDL236W,15.7295220039458,2.07405820854585,15.8788661363906,0.130617525881939,12 - 19.2
YDL237W,30.8317903579122,8.37200458830185,32.4093205510117,0.258320891828771,21.7 - 55.2
YDL238C,7.8195136021602,1.8363835708314,7.93583129207467,0.231404058786551,4.78 - 11.5
YDL239C,4.88793538896949,1.54361348685287,5.11845387346375,0.301578079047585,2.31 - 8.33
YDL240W,4.24640300421206,1.11231944127216,4.36202110532792,0.255000930626753,2.58 - 7.34
YDL241W,9.24496160804942,3.95144332170898,10.0187667345424,0.394404164345431,5.77 - 21.4
YDL243C,3.44960663660634,1.13561205040608,3.70507908138156,0.306501433697503,1.97 - 5.92
YDL244W,20.8754796561993,4.95415376416823,21.9817398035534,0.225375871447963,15.4 - 34.4
YDL245C,28.6636029337652,8.27010960958116,29.1268230943865,0.283934488247536,16.2 - 45
YDL246C,11.2991861818829,2.503458952754,11.7468051827565,0.213118283125093,7.77 - 17.1
YDL247W,11.8019181103319,3.67698110644978,12.0227632780146,0.305834941720401,5.81 - 19
YDL248W,7.69227315533307,1.29817670230795,7.65614129404143,0.169560180833951,5.22 - 10.8
YDR001C,13.0097664911353,3.66728751765352,14.1407238441044,0.259342276822873,8 - 22.4
YDR002W,43.7167334290017,9.46474381309679,42.8997255208636,0.220624810489609,27.3 - 63.3
YDR003W,5.33355188771459,0.913307803588181,5.37073014253244,0.170052819514319,3.93 - 7.38
YDR003W-A,2.66158731072441,1.54971292879488,2.90059032014543,0.534275012238606,1.12 - 6.41
YDR004W,2.77732353079412,0.996487186048798,2.82891221400489,0.352251010517598,1.39 - 4.8
YDR005C,5.14862637372319,0.706085217742811,5.2380254429528,0.134799883168336,3.91 - 6.62
YDR006C,6.57342518263073,0.985521831729304,6.50785914599788,0.151435642600742,4.85 - 8.46
YDR009W,5.60585467837886,1.79447470195469,5.90115885861318,0.304088526499421,3.34 - 9.65
YDR011W,9.52708260692422,1.79130349553917,9.79360860120874,0.182905358839651,7.03 - 13.6
YDR012W,29.2488839672527,5.21017543719061,28.5180389821176,0.182697535425128,18.6 - 35.7
YDR013W,5.90112186904157,1.07587209939877,5.84971965521016,0.183918574361171,3.67 - 7.87
YDR014W,2.42816800989417,0.906375713653473,2.36447518917355,0.383330608755627,0.89 - 4.27
YDR016C,7.17513318240747,1.9672733976414,7.50298503528072,0.262198763344301,4.04 - 11.6
YDR017C,5.45181319063209,1.10614868933032,5.60969805273471,0.197185067526241,3.72 - 7.89
YDR018C,10.728509486145,5.21421210635761,11.3386785652646,0.459860650987238,5.07 - 20.1
YDR019C,11.1144725260135,2.71177562742823,11.3465277090943,0.238996078532002,7.88 - 14.6
YDR020C,4.02654875496358,0.774529421799394,4.00388146376619,0.193444643356361,2.29 - 5.54
YDR021W,3.84139043345193,0.783744361086127,3.85261990403066,0.203431529870404,2.29 - 5.44
YDR022C,6.45330229830828,1.3354009030801,6.41569028545115,0.208146098652608,4.25 - 8.86
YDR023W,42.1903491194422,7.99094156717783,43.1190950742469,0.185322571204664,30 - 59
YDR025W,41.5009087467051,10.3705508328921,42.6762324634875,0.243005303754609,25.8 - 64.7
YDR026C,6.0444818189921,0.90298378980937,6.08168932066726,0.148475816865683,4.56 - 7.83
YDR027C,5.81122517580179,1.08779846867486,5.82108556312039,0.186872097460074,3.86 - 8.03
YDR028C,9.20454528106557,1.7711259506489,9.29087050029941,0.190630786490009,5.43 - 12.7
YDR030C,3.39031493630521,1.09628359563143,3.57254784753624,0.306863236663847,2.07 - 5.42
YDR031W,8.26214263632963,4.40555271753815,8.66960606543281,0.508160657391786,2.39 - 17.3
YDR032C,108.421476367163,91.4269782848397,143.910027042691,0.635306518688361,67.2 - 365
YDR033W,20.0975303906054,8.64374829471601,20.6745086472913,0.418087241741945,7.18 - 40.9
YDR034C,4.06644587228009,0.735351035235361,4.04081591737238,0.181980830176876,2.55 - 5.22
YDR034C-A,10.5502769146894,8.76700009141905,12.3268168588452,0.711213624069397,1.85 - 35.7
YDR034W-B,50.0486366390813,135.19634997309,89.6663610322991,1.50777112416094,21.1 - 488
YDR035W,22.34201869499,2.53229142756107,22.4898543814843,0.112597057526788,18.9 - 27.9
YDR036C,11.4323154128847,1.74062888179073,11.4196010961081,0.152424665900453,7.94 - 15.6
YDR037W,28.7459513518529,7.68059151946639,30.2805264807643,0.253647885691337,17.6 - 49
YDR038C,6.27024682154019,1.18440609356195,6.29085398941737,0.18827429400752,4.17 - 8.84
YDR041W,8.56511835203401,1.75471590536491,8.75849328064695,0.200344494097197,5.78 - 11.7
YDR042C,14.7374711738578,4.45965113732059,14.7417741243565,0.302517939815148,6.51 - 23.2
YDR043C,3.23898937372404,1.06917985024986,3.31959881291891,0.322081043675798,1.64 - 5.39
YDR044W,16.3040075929228,3.06396231949775,16.3230999223854,0.187707134923303,11.7 - 22.9
YDR045C,10.6664778619548,2.00788925397832,10.7428463871727,0.186904771939753,7.21 - 15
YDR046C,7.29191551901804,0.880615639302048,7.27436893845466,0.121057324250744,5.69 - 8.76
YDR047W,6.21387093816922,1.0537069785746,6.18667071374563,0.170318904517329,4.19 - 8.63
YDR049W,3.92901796435481,0.947071045401483,3.90581100837749,0.242477437687111,2.16 - 6.02
YDR050C,31.3422089798946,5.37417885308934,31.6183195191904,0.169970413823782,22.9 - 41.6
YDR051C,8.38438051647656,1.26679206344703,8.33780000221888,0.151933611157608,6.17 - 11.1
YDR052C,3.91313880578217,0.917556017610749,3.95610833356458,0.231933996808424,2.31 - 5.87
YDR054C,6.51118217620716,0.740123675400607,6.48803447705591,0.114075176082673,5.12 - 7.95
YDR055W,5.95078420372569,4.3146766140543,7.53274093974776,0.572789725355772,3.76 - 20.2
YDR056C,25.0895802107309,6.46495572983352,26.0326188175136,0.248340582833878,16.5 - 40.9
YDR057W,3.56606908988922,1.03881545924236,3.57757118086974,0.290368914194409,1.73 - 5.56
YDR058C,7.37585205005156,1.19281938565364,7.30746250170853,0.163233049143222,5.41 - 9.64
YDR059C,9.35660777905238,1.82997391623297,9.38167260400397,0.195058386012316,6.76 - 12.6
YDR060W,10.1977319776916,1.57213640170199,10.1364107300819,0.155097937876209,6.97 - 13
YDR061W,5.16441961411968,1.0322752618327,5.11597749235192,0.201774785634983,3.48 - 7.32
YDR062W,19.4361075090644,3.86171750206442,20.3129912161048,0.190110725741009,14.5 - 28.2
YDR063W,17.2612909039502,3.28251822468096,17.5869085557823,0.186645550255148,11.3 - 23.9
YDR064W,35.1901562207188,6.5696707803348,35.6197547697276,0.184438967163193,23.8 - 46.5
YDR065W,3.43046154408631,0.904444649753812,3.40766705203445,0.265414618254398,1.82 - 5.1
YDR066C,6.73392278449331,0.943686427511998,6.65872494167057,0.141721791450848,4.86 - 8.58
YDR067C,5.81370400275515,1.43051280394442,5.83165328135774,0.245301415383763,3.44 - 8.41
YDR068W,10.2390506862912,1.53681735332883,10.3176404544344,0.148950465963206,7.65 - 13.5
YDR069C,4.16877493656042,1.21496450442927,4.28348039968345,0.283639562006414,2.45 - 6.6
YDR070C,30.0465039574634,178.75637371664,58.3653339868047,3.06271482584256,8.95 - 116
YDR071C,20.0763971597877,2.46024459677629,20.3494616819932,0.120899738539684,16.4 - 25.7
YDR072C,5.78214661212742,0.855712720654608,5.91945859944341,0.144559288029326,4.4 - 8.03
YDR073W,4.87538945607366,1.0395628060265,5.02749620022702,0.206775453351821,3.23 - 7.35
YDR074W,10.6589687769471,2.03478331632628,10.5665946853952,0.192567556238216,6.98 - 14.1
YDR075W,3.13057244598153,0.714357815446908,3.20127695788265,0.223147770357048,1.93 - 4.65
YDR076W,2.93441722051817,1.60255713081638,3.05363557441158,0.524803006699704,0.659 - 6.5
YDR077W,37.3079952247132,10.1736684576504,37.2011153827236,0.273477511439756,21.8 - 60.4
YDR078C,7.88064140934755,1.62464200725682,8.01389935516133,0.202728027300527,5.18 - 11
YDR079C-A,12.3610171440421,2.91160788058764,12.3201112749818,0.236329673945411,7.91 - 18
YDR079W,5.16592105845265,1.43567449927486,5.44108434768498,0.26385815906083,3.36 - 8.44
YDR080W,5.17776824539656,1.61258717516551,5.49667863942402,0.293374832503305,3.32 - 9.54
YDR081C,4.05968703666235,1.12323971509627,4.09363947247301,0.274386575234411,1.97 - 6.09
YDR082W,3.61494606975681,1.38213349397227,3.86359399859643,0.357732591590724,2.3 - 7.21
YDR083W,13.2508922994072,3.04189295567398,13.810791848134,0.220254782573163,8.67 - 20.8
YDR084C,21.2143068880173,3.96884665782021,21.5766574498688,0.183941681747576,15 - 29.3
YDR085C,13.8569294357442,26.5243192575252,22.2479381386579,1.19221471635777,7.66 - 91.2
YDR086C,20.9221124931368,5.13555654468625,21.2197046899995,0.24201828534902,11.9 - 31
YDR087C,9.89339491078694,1.23599475224161,9.87127339400222,0.125211277502718,7.61 - 12.2
YDR088C,3.0162254365198,0.824503613760057,3.05190018043292,0.270160740854604,1.61 - 4.5
YDR089W,6.31780735349441,1.29584032575895,6.39188788470918,0.202732017383923,4.15 - 8.96
YDR090C,5.9692948313028,0.78193348879692,6.02970792406479,0.129680160074785,4.63 - 7.53
YDR091C,16.2420781169428,3.44077074167269,16.5875778059305,0.207430571354578,10.3 - 25.2
YDR092W,15.4010831375047,2.79261176562331,15.3904193195401,0.181451311211368,10.3 - 20.3
YDR093W,7.89651632101629,1.48675751001086,7.92014349572697,0.18771850671809,4.99 - 10.7
YDR096W,4.30703994821481,1.264420464211,4.38539993757344,0.288325006204711,2.33 - 7.84
YDR097C,9.86901124194438,3.00485171717457,10.1779147582234,0.295232548960656,5.3 - 16.3
YDR098C,33.1857220544438,4.3193951171354,32.9056380017703,0.131266110594878,25.3 - 42
YDR099W,29.6475007779501,4.52898722223514,29.6798179278796,0.15259484519886,21.6 - 39.5
YDR100W,13.2529600623445,2.0919173278438,13.3129080990963,0.157134512780555,9.84 - 17.8
YDR101C,9.60711216040752,1.80472794577107,9.74714287412525,0.185154559554256,7.05 - 13
YDR103W,3.73290494545869,0.632186199260286,3.85204675668464,0.164116958903269,2.84 - 4.99
YDR104C,5.98589471706861,1.35108920065844,5.974467239114,0.226143879710822,3.68 - 8.52
YDR105C,9.02101651108069,2.01013264450341,9.20001214329934,0.218492390357055,6.2 - 13.8
YDR106W,5.52515510622278,1.44468491820422,5.45747510280039,0.264716721742425,3.11 - 8.4
YDR107C,11.6749902668582,3.91226889604887,12.4479919951718,0.314289155838654,5.39 - 20.3
YDR108W,4.07208244122681,1.06259601584136,4.25589328959045,0.249676376623535,2.28 - 6.19
YDR109C,4.31375124446996,1.09076491645518,4.22248953867822,0.258322704287059,2.08 - 6.21
YDR110W,4.46157113137854,0.604309931508724,4.52745968866178,0.133476601243322,3.45 - 5.97
YDR111C,7.60821970624799,1.25247697131987,7.59419920561456,0.164925482912522,4.8 - 9.74
YDR113C,3.41114505549175,0.903452512723325,3.51438933586761,0.257072403305676,2.18 - 5.45
YDR115W,7.09700350476677,1.35463166535592,7.03781913056814,0.192478897258413,4.28 - 9.64
YDR116C,5.13402383854281,0.776777821503217,5.07528063801192,0.153051205816176,3.65 - 6.51
YDR117C,9.596137024347,1.02738928621677,9.71452794802273,0.105758024652745,8.15 - 12.1
YDR118W,4.36296647592605,0.982234298160347,4.2704451511219,0.230007473085634,2.49 - 6.14
YDR119W,11.1426237787567,2.10386574361964,11.1789523277863,0.188198829544187,7.25 - 15
YDR120C,13.6584522016625,2.20954810935832,13.8451889650108,0.159589595703044,9.89 - 18.3
YDR121W,8.62502486594892,1.27578996961652,8.53330941629434,0.149507056099524,6.12 - 11.1
YDR122W,11.4610005882828,2.44401784543861,11.5438276829431,0.211716417861109,7 - 16.2
YDR123C,1.74617254275306,0.642814760681213,1.92028656815546,0.334749391752854,0.981 - 3.37
YDR124W,18.8634459658934,2070.72991235674,252.789728483771,8.19151128005458,7.32 - 154
YDR125C,12.3535037192717,5.66966338007348,13.3250582315562,0.425488825755874,5.13 - 25.8
YDR126W,8.72910361661803,1.65920393282728,8.99251603274687,0.184509421699686,5.99 - 12.2
YDR127W,13.9526138384488,2.2872384617609,14.3599927021161,0.159278525359129,10.1 - 18.6
YDR128W,11.9111569005893,2.05027561892786,12.0696716960949,0.169870040424648,8.8 - 15.7
YDR129C,23.4029713597221,14.677997249299,26.9691289385799,0.5442518103839,12.7 - 65.6
YDR130C,3.73889069350966,0.807867539670825,3.71651658091226,0.21737224147471,2.12 - 5.44
YDR131C,3.26406289797132,0.667355455661017,3.386674205412,0.197053337635656,2.52 - 4.72
YDR132C,4.29505314827482,0.846695141071312,4.35707481780188,0.194326509522383,3.12 - 6.18
YDR135C,14.7305692650463,3.73276632081012,14.5042473883271,0.257356774251812,8.64 - 22.3
YDR137W,4.44865369821894,0.927897655891934,4.42328867968022,0.209775513896375,2.87 - 6.17
YDR138W,3.72823786676408,1.76414610604646,4.21097485365766,0.418940071445481,1.3 - 8.01
YDR139C,13.596591205589,3.34432502470717,13.476620723712,0.248157538397059,8.14 - 20.1
YDR140W,11.1971781889603,1.46046733574525,11.6125321202722,0.125766484055246,9.69 - 15
YDR141C,9.76421500224662,2.11623324284878,9.65756086427692,0.219127093537321,5.65 - 14.8
YDR142C,3.93896122258714,0.655695304139549,3.96624927713309,0.165318732718056,2.71 - 5.49
YDR143C,4.87949523837218,1.57133511345154,5.11376338925045,0.307275678173655,2.9 - 8.56
YDR144C,13.1260633290375,2.47672412944355,13.1008708567881,0.189050343028171,8.76 - 18.2
YDR145W,7.80346530544986,1.19386021538591,7.85474250264722,0.151992279184652,5.77 - 10.1
YDR146C,5.03321329557949,1.44159311664958,5.04613792092604,0.285682464339981,1.85 - 8.21
YDR147W,3.75803278122229,0.976537984932073,3.81040810507584,0.25628173098604,1.98 - 6.06
YDR148C,28.8280584447611,4.88380321615053,29.1274782093391,0.167669963772719,20.4 - 37.6
YDR150W,11.0597529244627,2.20909168423039,11.280413441396,0.1958342835311,7.34 - 15.8
