Synthesis rate [synthesized mRNA molecules per min],,,,,
orf,median,sd,mean,cv,95%-confidence
YER063W,0.324246718254271,0.0580162004881017,0.32258360997589,0.179848568538364,0.213 - 0.425
YER064C,1.88914088803557,0.20696739824737,1.87442386087541,0.110416540552738,1.43 - 2.21
YER065C,0.0826410529343632,0.0152686375293485,0.0830328915672425,0.183886616991815,0.0561 - 0.115
YER066W,0.240733500173961,0.111401455878169,0.262639943436641,0.424160371116756,0.143 - 0.492
YER067W,0.200927861441571,0.0809565271325224,0.20759710716243,0.389969437624097,0.0727 - 0.342
YER068W,0.645181628492519,0.0899236564015164,0.650340937570133,0.138271560664008,0.497 - 0.794
YER069W,0.153206252439151,0.0739598727622328,0.164932672046983,0.448424631968398,0.0735 - 0.317
YER070W,1.83322105522003,0.68371123824009,1.78378699187014,0.383291974521734,0.494 - 2.91
YER071C,0.0808751263756867,0.0278082272183048,0.0852506893580353,0.326193576001667,0.0407 - 0.155
YER072W,1.64494137394517,0.222959727984759,1.66252705402909,0.134108932209206,1.33 - 2.1
YER073W,2.14478538141164,0.228661646648429,2.1581562666808,0.105952312248504,1.69 - 2.61
YER074W,2.70432775373494,0.370555361170355,2.71645525409022,0.136411362054428,2.13 - 3.31
YER074W-A,0.511424097976629,0.113178603231453,0.519330162328512,0.217931888885476,0.332 - 0.738
YER075C,0.365665180685745,0.0937442629064501,0.380801571872826,0.246176144823681,0.253 - 0.554
YER076C,0.144105322533579,0.0222217973501809,0.143920607358976,0.154403165453255,0.101 - 0.185
YER077C,0.310647893126004,0.119206952600345,0.343564558824664,0.346971040925037,0.209 - 0.641
YER078C,0.156407548249591,0.0398503277994597,0.154423532595269,0.258058646436382,0.0772 - 0.229
YER078W-A,0.016223198880846,0.00878046846876621,0.0179970568123248,0.487883577872197,0.00704 - 0.0378
YER079W,0.106671787773881,0.040952538320233,0.112157280636355,0.365134907764146,0.061 - 0.253
YER080W,0.346512869722073,0.0419998651111905,0.345915191941843,0.121416653820315,0.261 - 0.413
YER081W,0.471443544650373,0.142529363112576,0.514261774381342,0.277153329710417,0.33 - 0.813
YER082C,0.805211304208935,0.097993493995505,0.806067079278098,0.121569899720091,0.614 - 0.992
YER083C,0.479415070702052,0.0503544590501687,0.483761133792434,0.104089509331633,0.41 - 0.587
YER085C,0.00450649466039655,0.00126691624985873,0.0047838196052094,0.26483361715377,0.00324 - 0.00782
YER086W,0.663970979020933,0.0774448475606237,0.66576229235009,0.116325073454144,0.504 - 0.79
YER087C-B,1.30626010270491,0.314232048675248,1.36771023843064,0.229750454332937,0.936 - 1.95
YER087W,0.258557765014222,0.034174025606867,0.263121317438776,0.129879349721707,0.208 - 0.328
YER088C,0.840670719110561,0.130968111052335,0.81671604527328,0.160359419666491,0.56 - 1.05
YER089C,0.365869300108335,0.0453822311524864,0.37098096889523,0.12233034834006,0.267 - 0.458
YER090W,0.675951145354434,0.0662316534132053,0.679065718469306,0.0975334958190781,0.56 - 0.835
YER091C,1.58628465340724,0.355783148787544,1.6282815204668,0.218502233376417,1.08 - 2.43
YER092W,0.527559311626357,0.178516370990217,0.556765588522599,0.320631114189218,0.274 - 0.939
YER093C,0.306604109572516,0.0414769073144189,0.303773120124345,0.136539096340851,0.237 - 0.384
YER093C-A,0.278710102916263,0.0773297760178168,0.288904700185769,0.267665344205521,0.174 - 0.468
YER094C,1.21276865958788,0.164522762203907,1.2128305668,0.135651892941644,0.924 - 1.47
YER095W,0.850926447420412,0.365570152380779,0.828052998285715,0.441481587697411,0.246 - 1.66
YER096W,0.0137848957874734,0.0115551040959382,0.0176717338040448,0.65387495217325,0.0052 - 0.0507
YER098W,0.0791916109650374,0.0359645109884367,0.0851098841869478,0.422565620103993,0.0469 - 0.205
YER099C,0.600901511692209,0.0604158379427927,0.596718285179648,0.101246835304542,0.475 - 0.707
YER100W,0.494736296546198,0.050725928043071,0.497785510455468,0.101903183153438,0.4 - 0.597
YER101C,0.164011642754677,0.028428765008405,0.169059536801641,0.168158304146785,0.123 - 0.226
YER102W,0.801095592509354,0.126926837019288,0.794414828544041,0.15977400277373,0.575 - 1.04
YER103W,0.213928977767858,0.0942943597949548,0.235799072482072,0.399892835889438,0.128 - 0.551
YER104W,0.372330596139552,0.186954206047907,0.397379251381112,0.470467960765788,0.211 - 0.662
YER105C,0.368558578327479,0.0584142631080065,0.372359766761433,0.156875871998899,0.274 - 0.518
YER106W,0.0210674155333319,0.0101969382254092,0.0237602843378647,0.429158930945926,0.0122 - 0.0536
YER107C,0.925715043859129,0.129533865148422,0.93240543458004,0.13892439956312,0.714 - 1.19
YER109C,0.240633855371433,0.0454557595925275,0.244659521656299,0.185791909036692,0.172 - 0.339
YER110C,0.701141369276188,0.103964552217661,0.696352139305222,0.149298819303392,0.519 - 0.916
YER111C,0.11778895362773,0.0994230238387222,0.145078137622286,0.68530672827888,0.0388 - 0.453
YER112W,0.405194251211434,0.0785075357065117,0.417464862937235,0.188057828757471,0.299 - 0.59
YER113C,0.41834293010838,0.0930423992780179,0.415454614997088,0.223953221168743,0.252 - 0.62
YER114C,0.420458058776902,0.0809251825022838,0.41767934136048,0.193749545377781,0.293 - 0.578
YER115C,0.709670061558572,0.114574355614235,0.715314380017079,0.160173426978358,0.545 - 0.942
YER116C,0.232946320647006,0.0499066489516748,0.242023260123166,0.206206002374636,0.17 - 0.369
YER117W,2.4025513872506,0.462590719140941,2.39693205402668,0.192992837808573,1.56 - 3.27
YER118C,0.675327704207214,0.16073669521912,0.699647514574098,0.22973953579606,0.504 - 1.04
YER119C,0.193483464627457,0.0426120640269923,0.198909372363864,0.214228537954674,0.13 - 0.294
YER120W,1.10695796896018,0.16595614520463,1.12413042768452,0.147630685121179,0.868 - 1.45
YER122C,0.981816521809264,0.113003961500273,0.993886472975053,0.113699063799522,0.83 - 1.25
YER123W,0.352665094226429,0.0792237852297241,0.363648385417361,0.217858207011695,0.234 - 0.521
YER124C,0.691813663337161,0.561915450425648,0.757278008506316,0.742020029782711,0.0272 - 2.08
YER125W,0.461769538652256,0.075391567396113,0.480301154877629,0.156967283194064,0.355 - 0.669
YER126C,1.50420328334748,0.127521654052251,1.51334673635792,0.0842646638662264,1.28 - 1.76
YER127W,1.07581764012023,0.109994927004854,1.0826710558114,0.1015958877024,0.882 - 1.3
YER128W,0.130976792196182,0.0377834709521401,0.141982271742484,0.266114004857373,0.0941 - 0.234
YER129W,0.225916978512518,0.0624519187012857,0.238234046652227,0.262145228941407,0.166 - 0.422
YER130C,0.407255275997322,0.09419731430047,0.421826560292535,0.223308163040148,0.289 - 0.64
YER131W,1.47600495658397,0.298718129390007,1.50467765300819,0.198526328076184,1.01 - 2.02
YER132C,0.493050369027101,0.116613625584044,0.507782110607525,0.229652882896021,0.314 - 0.766
YER133W,1.06058895870384,0.091768466987666,1.07113895873064,0.085673727241157,0.925 - 1.23
YER134C,0.430519634117952,0.0783350938589248,0.433527205150814,0.180692452349499,0.308 - 0.566
YER136W,0.53076396898947,0.0620461475531828,0.535975662584236,0.115762994263627,0.443 - 0.667
YER137C,0.582335527328373,0.264448526886297,0.623751806247779,0.423964346455532,0.344 - 1
YER138W-A,4.21834788978767,2.02200562669918,4.54339406294952,0.445042978593522,1.6 - 8.89
YER139C,0.199410819693252,0.0360376131316256,0.19912359979364,0.180981125135206,0.128 - 0.269
YER140W,0.330676523912739,0.0610850932442884,0.344740771336542,0.177191380663983,0.25 - 0.473
YER141W,0.52743698688434,0.0954662173019183,0.541760879022955,0.17621467514245,0.381 - 0.781
YER142C,0.146973865262949,0.0440374534905251,0.150056525339612,0.293472432410776,0.0824 - 0.271
YER143W,0.316425783595813,0.0457828647769143,0.320705175258132,0.142756863028681,0.211 - 0.406
YER144C,0.325721021088628,0.0779053248556986,0.332960898789451,0.233977398364011,0.203 - 0.512
YER145C,1.08128344031188,0.181381590064141,1.07315271831662,0.169017500462247,0.686 - 1.39
YER146W,0.934348751905664,0.24816431288859,0.967732309732473,0.256439007350281,0.604 - 1.41
YER147C,0.451926942359793,0.0641753145766653,0.464933106207756,0.138031286049113,0.37 - 0.611
YER148W,1.5042665926008,0.129518781382477,1.52351860706001,0.0850129304507903,1.34 - 1.77
YER149C,0.359848518236443,0.0696797885075617,0.365516062072078,0.190633998715551,0.262 - 0.49
YER150W,0.0971835054431563,0.168110904289044,0.138640438746202,1.21256760155521,0.0458 - 0.775
YER151C,0.500874782750959,0.0890679592553431,0.506802681129055,0.175744846212963,0.373 - 0.679
YER152C,0.550856419747749,0.15805838856224,0.566582122969087,0.278968188643085,0.319 - 0.823
YER153C,0.0321043969301406,0.0240335038648524,0.0385074648258432,0.624125840886908,0.00683 - 0.0951
YER154W,0.577830743679871,0.0961993166143769,0.58195377872135,0.165304050135636,0.401 - 0.739
YER155C,0.563351143366703,0.0911174357400958,0.556302446534414,0.163791182849776,0.405 - 0.711
YER156C,1.05133897672043,0.134008205225175,1.05800602556527,0.126661098318015,0.819 - 1.3
YER157W,0.399463407272258,0.110041104654046,0.429252796457462,0.256355009360901,0.27 - 0.668
YER158C,0.124025733037303,0.0404152335357053,0.132181137641552,0.305756435878945,0.0794 - 0.228
YER159C,1.41603569061614,0.582212739068485,1.50858838984852,0.385932135621796,0.9 - 2.76
YER161C,0.377100488559529,0.091885378151777,0.397917367555131,0.230915726841318,0.278 - 0.557
YER162C,0.0941902045630251,0.0237080212106254,0.0996946909486599,0.237806256130875,0.0643 - 0.153
YER163C,0.207899698532903,0.0446870110816864,0.215658160562247,0.207212242584199,0.16 - 0.352
YER164W,0.307358778354818,0.0442695225159477,0.313513954616463,0.141204312803571,0.246 - 0.405
YER165W,1.52458907165749,0.184864160090123,1.52262103599994,0.121411799600363,1.22 - 1.9
YER166W,0.367703398608029,0.0819299726005838,0.380250091702544,0.21546338682983,0.247 - 0.591
YER167W,0.970403260385452,0.126575240797163,0.968049176497226,0.130752903747267,0.707 - 1.24
YER168C,0.73870724490611,0.0631473473572681,0.743639663534553,0.0849165939550963,0.631 - 0.867
YER169W,0.334122737230047,0.0862735501977014,0.350743053209503,0.245973653385999,0.239 - 0.524
YER170W,0.246696878053951,0.115514375375203,0.265882591710504,0.434456331390725,0.119 - 0.546
YER171W,0.424048884372029,0.075550613648906,0.427565226879316,0.176699621249206,0.286 - 0.624
YER172C,0.382703322734899,0.0692184178384028,0.39501677632056,0.175229058581126,0.275 - 0.571
YER173W,0.381784052490567,0.0650627207351498,0.389518862219665,0.167033556127144,0.287 - 0.541
YER174C,0.629319134172679,0.0947042627533321,0.634368860819598,0.149288952536187,0.498 - 0.838
YER175C,0.14092911163689,0.0256992019324831,0.143461768108791,0.17913624146187,0.107 - 0.204
YER175W-A,0.00516401929755271,0.00210080508502247,0.0056592004387556,0.371219416551434,0.00359 - 0.0105
YER176W,0.463950474773462,0.0481067544493851,0.472232399582796,0.101870931541093,0.408 - 0.591
YER177W,2.03528825785858,0.213917952139969,2.03125705967904,0.105313087341969,1.66 - 2.48
YER178W,1.27496189597742,0.0788560905947713,1.28114211334133,0.0615513999372853,1.14 - 1.43
YER179W,0.0112635268895387,0.00427655887407422,0.0123098505197057,0.347409488622812,0.00731 - 0.0246
YER180C,0.456144478396591,0.145498784908651,0.49296848662731,0.29514824751597,0.353 - 0.839
YER180C-A,0.18713710839154,0.0481742130007944,0.191859330014157,0.251091322987731,0.119 - 0.263
YER182W,0.345051109909294,0.0482373597944065,0.348661068995886,0.138350289389423,0.268 - 0.463
YER183C,0.49952938596674,0.0925713880957469,0.513679441903188,0.180212366982741,0.376 - 0.71
YER184C,0.0648472635186767,0.0159735761429275,0.0682287508838415,0.234117962530521,0.0479 - 0.104
YER185W,0.0447029809601057,0.0138990335444157,0.048257685991646,0.288016991673032,0.0279 - 0.0827
YER186C,0.333949101242749,0.0614263055767191,0.345326389640529,0.17787897890069,0.255 - 0.473
YER187W,0.0962609849735551,0.0492655354668815,0.113431350804292,0.434320274928944,0.056 - 0.227
YER188C-A,0.0484936419363509,0.0249973796190548,0.0553364165995441,0.451734701217729,0.0275 - 0.112
YFL001W,0.499216802598822,0.0637499154999302,0.510506454963098,0.12487582650554,0.417 - 0.67
YFL002C,0.384726884956243,0.0638498242699279,0.383838769997336,0.166345427457396,0.272 - 0.509
YFL003C,0.0315829831687642,0.00758218493519738,0.0328276246740547,0.230969648595683,0.0222 - 0.0515
YFL004W,0.839612467922392,0.10163310784994,0.846977602852263,0.119995035887233,0.659 - 1.04
YFL005W,0.627936006115233,0.0581504281783379,0.628614921273925,0.092505644092082,0.53 - 0.756
YFL007W,0.335436324763499,0.0510313120719387,0.334577530116472,0.152524624275198,0.236 - 0.426
YFL008W,0.49452177539086,0.187729913381124,0.526557821472821,0.356522884525824,0.278 - 0.972
YFL009W,0.439236160025152,0.0448672858647007,0.435665646810685,0.102985595015706,0.354 - 0.523
YFL010C,0.28286064871599,0.0429320501244169,0.287211602265361,0.149478815569404,0.213 - 0.367
YFL010W-A,0.0267228661635447,0.0107519150061359,0.0286720659886112,0.374996172595539,0.0119 - 0.0505
YFL011W,0.00301933051013489,0.000558102024358234,0.00305535536989473,0.182663538866009,0.00222 - 0.00425
YFL012W,0.00546135044147404,0.00164724606586736,0.00577122970911538,0.285423756962162,0.0034 - 0.00914
YFL013C,0.434429153296797,0.0517982882245715,0.440655829447859,0.117548174250809,0.358 - 0.565
YFL014W,0.665894449608174,0.325594612172666,0.683238993458111,0.476545711369193,0.342 - 1.09
YFL016C,1.27846962488209,0.209341384040862,1.24421395087973,0.168251918323891,0.843 - 1.59
YFL017C,0.672024932164655,0.174799154688797,0.699442557466898,0.249912094742776,0.427 - 1.1
YFL017W-A,0.898433814923073,0.209518488811692,0.918241180666475,0.228173701226969,0.574 - 1.27
YFL018C,0.62854558020443,0.0484660025534914,0.628960781957493,0.0770572727963296,0.534 - 0.718
YFL020C,0.0615431837795144,0.0385105631838981,0.0733984774644319,0.524677956740449,0.036 - 0.186
YFL021W,0.26046732882221,0.109857802821614,0.288913409414226,0.380244735072532,0.142 - 0.513
YFL022C,0.931735982855372,0.0807569152998802,0.920135599891901,0.0877663197787018,0.747 - 1.06
YFL023W,0.438428849800032,0.07997465953425,0.456256567866838,0.175284401730719,0.342 - 0.632
YFL024C,0.51153689493367,0.153416363224769,0.55142350023399,0.278218761368836,0.359 - 0.908
YFL025C,0.362233113422692,0.0861709011187999,0.375944456875784,0.22921178791917,0.273 - 0.644
YFL026W,2.09011529869743,0.749455556921663,1.98779604533851,0.377028397193553,0.492 - 3.26
YFL027C,0.37428601161456,0.102940250063414,0.356913955574786,0.288417554022611,0.172 - 0.531
YFL028C,0.36346582091028,0.0574518419232228,0.355018998769334,0.161827513801736,0.253 - 0.444
YFL029C,0.16849091217453,0.0199330818712753,0.170298053732379,0.117048207154498,0.136 - 0.21
YFL030W,0.0563557518252003,0.0237511106883154,0.0627147346581445,0.378716593760331,0.0407 - 0.14
YFL031W,1.27394685398315,0.272644539460535,1.27195552122496,0.214350686726816,0.781 - 1.71
YFL033C,0.121784663166936,0.0356311672732573,0.128975456388425,0.276263160999795,0.0826 - 0.214
YFL034C-A,2.83838648655983,0.521630297114755,2.86611088264853,0.18199934282819,2.19 - 3.79
YFL034C-B,0.572019880109266,0.0652882516499503,0.580969863894268,0.112378034916166,0.479 - 0.716
YFL034W,0.173294314104535,0.0342666567643471,0.179661302922778,0.190729201040447,0.133 - 0.265
YFL036W,0.480830596612233,0.100987602687867,0.485340772612288,0.20807566226986,0.301 - 0.668
YFL037W,0.985731885265006,0.165892651026602,0.992674496796834,0.167116866164997,0.729 - 1.28
YFL038C,1.14358552177009,0.118231181117162,1.14427998312232,0.103323647062805,0.917 - 1.35
YFL039C,2.93571387389426,0.344033528466736,2.97950275899311,0.115466759488083,2.43 - 3.73
YFL040W,0.00420781358829516,0.000905587993887442,0.00432715441430676,0.20928025838258,0.00305 - 0.00621
YFL041W,0.234623998070869,0.0542920991732279,0.249341002477502,0.217742363405019,0.176 - 0.366
YFL041W-A,0.142292838715887,0.111717114688683,0.1596327700998,0.699838226316813,0.0583 - 0.365
YFL042C,0.290101171639701,0.0453745541537948,0.290425375016256,0.156234812991995,0.206 - 0.379
YFL044C,0.158305005036645,0.0309514052435721,0.153470531753844,0.201676536139303,0.0933 - 0.207
YFL045C,1.84619393031822,0.311900241630324,1.89796342878397,0.164334168351262,1.46 - 2.62
YFL046W,0.290037026716419,0.0502291901194696,0.297896628132906,0.168612818595113,0.228 - 0.418
YFL047W,0.400405245520636,0.0680428636264326,0.399325197768159,0.170394615733558,0.282 - 0.534
YFL048C,0.242424465877791,0.0678082525124202,0.253461905929187,0.267528377741169,0.161 - 0.422
YFL049W,0.415360654320046,0.0679879974620408,0.4171221770454,0.162993005894867,0.297 - 0.562
YFL050C,0.09704065340261,0.0349264413865808,0.106692191442075,0.327357053168629,0.0666 - 0.183
YFL051C,0.00657983505424601,0.00182612459488864,0.0068690120874033,0.265849669741805,0.00475 - 0.0112
YFL052W,0.00555791080989299,0.00225073141852108,0.00591400536821188,0.380576492307378,0.00379 - 0.00986
YFL053W,0.00336907811562841,0.000642490693465656,0.00350546793664927,0.183282433351761,0.00273 - 0.00496
YFL054C,0.137995726883912,0.0397646556144397,0.143867257534295,0.27639823192543,0.0878 - 0.251
YFL055W,0.0234271232074573,0.00822423593470381,0.0248579657097004,0.330849114153152,0.0141 - 0.0495
YFL056C,0.13201457500593,0.208225825987166,0.204804130150406,1.01670716227376,0.0619 - 0.611
YFL059W,0.114770403357078,0.0647992268732163,0.134234603799084,0.482731166474813,0.0639 - 0.33
YFL060C,0.202236654181467,0.072410888007977,0.204886874307407,0.353418872012922,0.0913 - 0.338
YFL061W,0.0112153735774618,0.00248026067572703,0.0115415404254935,0.21489858236328,0.00783 - 0.018
YFL062W,0.49944472904324,0.105080239129065,0.510841797021482,0.205700159504854,0.355 - 0.848
YFL064C,0.0521149874219144,0.0613091774539722,0.0716457023194055,0.855727216974554,0.00893 - 0.227
YFL065C,0.672144021892496,0.599270672552769,0.760000552575888,0.788513469525314,0.133 - 2
YFL067W,0.00676613184094654,0.00646355909303829,0.00857275196554675,0.753965484947523,0.00359 - 0.02
YFL068W,0.0399904504742307,0.0352784328864071,0.0469903819225448,0.750758590227192,0.0135 - 0.162
YFR001W,0.929249422575475,0.142840127896217,0.939656999447848,0.152013051549823,0.733 - 1.22
YFR002W,0.64263095395703,0.0981825832669785,0.63701964766721,0.154128029844177,0.455 - 0.832
YFR003C,0.164140752608149,0.0453524881087231,0.169965017170261,0.266834251328858,0.0916 - 0.26
YFR004W,0.900847604972154,0.118651494988481,0.922599810759409,0.128605592158985,0.744 - 1.18
YFR005C,0.355241652069059,0.0700100840905954,0.360098860473243,0.194419065915921,0.266 - 0.518
YFR006W,0.43919405089073,0.0910793018310209,0.435229582854199,0.209267258980262,0.286 - 0.59
YFR007W,0.206989164445138,0.0424983307700018,0.213639943414814,0.198925023526546,0.148 - 0.29
YFR008W,0.110739809556471,0.0335857144587435,0.120272454557344,0.279246936319324,0.0757 - 0.196
YFR009W,1.11256257751908,0.122411610803478,1.12370822034974,0.108935405638822,0.935 - 1.37
YFR010W,0.650574464160502,0.105660351149142,0.653534522608315,0.161675240548031,0.463 - 0.842
YFR011C,0.374839931110982,0.0713398289156355,0.373974784693883,0.190761066883241,0.252 - 0.507
YFR012W,0.0210225236875514,0.0153882150232637,0.0255353124203196,0.602624897239112,0.0108 - 0.0701
YFR012W-A,NA,NA,NaN,NA,NA - NA
YFR013W,0.294769896324484,0.0554954433722356,0.302638362713203,0.183372137209275,0.216 - 0.436
YFR014C,0.368917845347464,0.056344195356427,0.37243959229657,0.151284118342501,0.283 - 0.49
YFR015C,0.0573703364787436,0.0114119790501185,0.0570364982301573,0.200082042275249,0.0348 - 0.0765
YFR016C,0.187485346661813,0.0413413844942814,0.19248242569749,0.214780047292497,0.133 - 0.275
YFR017C,0.0269485974764491,0.0133722572934989,0.0299229471549429,0.446889713912754,0.0143 - 0.0541
YFR018C,0.312023702782155,0.0496411158637167,0.317010244169192,0.156591519601564,0.244 - 0.447
YFR019W,0.226407289043406,0.0654218386178648,0.233324637138134,0.280389758322579,0.139 - 0.392
YFR021W,0.320900374646283,0.032915076631412,0.320260769246907,0.102775862022725,0.261 - 0.379
YFR022W,0.120170779561528,0.0318096950440913,0.12140368669427,0.262015890210957,0.0641 - 0.195
YFR023W,0.00847202600405645,0.0143486527812598,0.0144047773993318,0.996103749713302,0.00442 - 0.0449
YFR024C-A,0.427086346139134,0.0493237956521167,0.432945344125723,0.11392614869602,0.36 - 0.542
YFR025C,0.215584930435627,0.0356701468513501,0.213784295619963,0.166851109188861,0.155 - 0.296
YFR026C,0.202434921664206,0.147835514277875,0.227798711543155,0.648974321568399,0.0496 - 0.718
YFR027W,0.233029978329358,0.148599063280692,0.247618672155691,0.60011251165768,0.0635 - 0.633
YFR028C,0.833696780944204,0.121725967755386,0.844187919565494,0.144192975206324,0.616 - 1.08
YFR029W,0.299805279139592,0.0464238964958435,0.302810846638752,0.153309886389989,0.234 - 0.393
YFR030W,0.357177323084816,0.0967165836711757,0.379196793922871,0.255056438295857,0.273 - 0.656
YFR031C,0.558707382401944,0.11696696596619,0.579698640634408,0.201772020438385,0.418 - 0.88
YFR031C-A,2.76477904136559,0.321723788058775,2.76143300192684,0.116506099490477,2.23 - 3.41
YFR032C,0.0115018261769764,0.00717131239665896,0.014321981102349,0.500720699560396,0.00596 - 0.0302
YFR032C-A,5.57687857002704,1.42347160954053,5.8128669806981,0.24488288038712,3.71 - 8.43
YFR032C-B,0.0142266753680878,0.0152197148084872,0.0193835826578932,0.785185849133498,0.00581 - 0.0626
YFR033C,1.42418191412035,0.38252408729737,1.50339029242633,0.254440971998037,1.03 - 2.39
YFR034C,1.38534265663243,0.215404055975893,1.39597258586238,0.154303929860359,1.02 - 1.85
YFR035C,0.00729259580629808,0.00323417723854769,0.00802167360721518,0.403179859579263,0.00451 - 0.0195
YFR036W,0.260643597398174,0.100353013040741,0.277296638691134,0.361897690193494,0.157 - 0.577
YFR037C,1.21909314674228,0.109955416967316,1.2153195208366,0.0904744925775775,0.986 - 1.43
YFR038W,0.255234941054921,0.0482520188170403,0.265547618610614,0.181707593799946,0.198 - 0.366
YFR039C,0.248716863039004,0.0679525583550045,0.255818716149642,0.265627782743056,0.168 - 0.425
YFR040W,0.459522570180084,0.0697757614647325,0.470708490431117,0.148235612663,0.379 - 0.639
YFR041C,0.261668317066058,0.0612946167393123,0.272278585540225,0.225117287933968,0.191 - 0.413
YFR042W,0.493195960945553,0.103823279049919,0.504691287103703,0.205716408630184,0.378 - 0.686
YFR043C,0.293995628706447,0.0426679219262253,0.293700621764343,0.145276920661274,0.222 - 0.385
YFR044C,0.430920649991202,0.0722058933757529,0.430763577982088,0.167623023548094,0.316 - 0.567
YFR045W,0.176182069574035,0.0355765829686609,0.175068850941373,0.203214808216082,0.112 - 0.238
YFR046C,0.176743907521313,0.0581989399468086,0.18357881517758,0.317024270423096,0.109 - 0.365
YFR047C,0.220862780013729,0.0503460059828969,0.224639790911884,0.224118824979878,0.139 - 0.345
YFR048W,0.676774127479344,0.0994120844565095,0.679462479159012,0.146309895698074,0.515 - 0.886
YFR049W,0.34089671887739,0.0745620439414392,0.343516665747997,0.217055099143684,0.214 - 0.492
YFR050C,1.17289400910173,0.156648413097901,1.1512436918934,0.136068856838006,0.822 - 1.43
YFR051C,0.903308470955386,0.0586495156745448,0.899976716673427,0.0651678144422783,0.774 - 1.03
YFR052W,0.948706177868226,0.102134417726259,0.941988653806906,0.108424254701475,0.76 - 1.13
YFR053C,0.0803156369172286,0.0836346488097756,0.0885514691381783,0.944474999949122,0.0208 - 0.194
YFR055W,0.824026261600971,0.141088300291355,0.820995752978661,0.171850219418885,0.496 - 1.08
YFR057W,0.00277292391237671,0.000526084650525331,0.00285589143273388,0.184210311531948,0.00211 - 0.00394
YGL001C,0.525733742456952,0.0681521647611327,0.53553036957816,0.127261064232112,0.455 - 0.698
YGL002W,0.212043419939821,0.0480287795273562,0.215136254546717,0.223248190448192,0.13 - 0.312
YGL003C,0.496714687478542,0.0643384353377465,0.501118663337387,0.128389621151327,0.393 - 0.643
YGL004C,0.244069760806461,0.0320779883029291,0.246899797882606,0.129923104749488,0.195 - 0.317
YGL005C,0.29248931557411,0.0504385407763431,0.293724513502979,0.171720569641293,0.203 - 0.389
YGL006W,0.174440496152045,0.0439549099038252,0.181943264630302,0.241585804196373,0.13 - 0.333
YGL006W-A,0.0211862632629035,0.0195429144938737,0.0260500341888172,0.750206865458284,0.00725 - 0.076
YGL007C-A,0.211640372839415,0.162662821247656,0.258419746479792,0.629451980599231,0.0958 - 0.695
YGL008C,1.96386743226819,0.338962521056854,2.00299645947223,0.169227718528353,1.44 - 2.83
YGL009C,1.39859982229539,0.167080131112345,1.36763590098292,0.122167114063227,1.01 - 1.61
YGL010W,0.239504018184793,0.0520329808880401,0.24571989714483,0.211757295573713,0.165 - 0.384
YGL011C,1.21289036111491,0.12316510738783,1.21268368233034,0.101564084008413,0.99 - 1.48
YGL012W,0.561191675272668,0.177437741412965,0.609987750547521,0.29088738462977,0.412 - 1.11
YGL013C,0.807002137609539,0.144431076065621,0.799540556144265,0.180642588991521,0.549 - 1.07
YGL014W,0.706646866017246,0.0971751533123254,0.710413689443862,0.136786712807291,0.556 - 0.902
YGL015C,0.0140760670798254,0.0106697445241745,0.0177367727616116,0.601560648466298,0.00682 - 0.0411
YGL016W,0.138779195312557,0.0455791990626213,0.149406116839211,0.30506916334405,0.1 - 0.301
YGL017W,0.302424214003627,0.0309925178333697,0.303946053694805,0.101967166398843,0.25 - 0.362
YGL018C,0.203751083774043,0.0307039319716624,0.203849853808546,0.150620328629224,0.156 - 0.258
YGL019W,0.570907660074257,0.042031895586755,0.575706974483389,0.0730091825350428,0.509 - 0.644
YGL020C,0.448206000022094,0.0666625610559939,0.447148091027783,0.149083854753283,0.315 - 0.566
YGL021W,0.698372511813929,0.321312144607086,0.777951893621305,0.413023153798627,0.356 - 1.49
YGL022W,0.560452636416302,0.0890021728044764,0.575982593634561,0.154522330688599,0.444 - 0.793
YGL023C,0.521019995976766,0.0979255043553742,0.524084283853276,0.186850679122425,0.353 - 0.712
YGL025C,0.6816809437542,0.265336172814167,0.753504383580449,0.352136203313591,0.472 - 1.45
YGL026C,0.927720244259715,0.0991355550087663,0.9289339141301,0.106719706860527,0.747 - 1.11
YGL027C,0.108858908924836,0.0510143857193401,0.121795843262572,0.41885161556262,0.0705 - 0.265
YGL028C,0.886688749487679,0.550470127504297,0.84191831086723,0.653828430144579,0.0566 - 1.79
YGL029W,0.814637359647453,0.855830587479986,1.06969439353706,0.800070181400209,0.445 - 2.99
YGL030W,4.66049702183259,0.761905358806544,4.68233495828629,0.16271910608578,3.3 - 6
YGL031C,2.52799454477698,0.326507744460293,2.61728264896549,0.124750662519904,2.09 - 3.33
YGL032C,0.71072834133607,0.388959086440702,0.691044645010566,0.562856668160354,0.0729 - 1.32
YGL033W,0.003962266414594,0.00195323294451045,0.00424777802056676,0.459824627147028,0.00249 - 0.00885
YGL035C,0.655986797962276,0.128466280351414,0.669938438714024,0.191758336180874,0.451 - 0.957
YGL036W,0.314306432568479,0.0844928395254794,0.322712966510605,0.261820404798339,0.2 - 0.547
YGL037C,0.21587547145602,0.109211227798941,0.221975519718268,0.491996720798545,0.086 - 0.495
YGL038C,1.0429273061811,0.288020715727131,1.06619479891428,0.270138923975644,0.626 - 1.82
YGL039W,0.458184764180249,0.0770582513361737,0.448556404812862,0.1717916643467,0.281 - 0.569
YGL040C,0.796330468505044,0.0705920402490367,0.792583086807372,0.0890657918697088,0.67 - 0.941
